buyer_id,age,gender,annual_income_usd,city_type,daily_commute_km,number_of_cars_owned,current_car_type,charging_stations_near_home,charging_stations_near_work,home_charging_possible,environmental_concern_level,subsidy_available,range_anxiety_level,will_buy_ev,age_group
EV09451,50,Male,30000.0,Suburban,51.4,2,Sedan,1,2,No,2,Yes,Medium,No,41-50
EV09452,42,Male,131482.0,Urban,59.0,1,Hatchback,8,14,Yes,3,Yes,Low,Yes,41-50
EV09453,36,Male,95351.0,Suburban,27.5,2,Sedan,3,7,No,5,No,Low,No,31-40
EV09454,27,Female,99468.0,Suburban,54.4,2,Sedan,6,1,Yes,1,Yes,Low,No,18-30
EV09455,51,Male,54392.0,Suburban,102.9,1,SUV,6,7,Yes,3,Yes,Low,No,51-60
EV09456,47,Male,30000.0,Urban,72.6,2,Sedan,2,4,No,2,Yes,Medium,No,41-50
EV09457,44,Female,94015.0,Urban,5.0,3,SUV,7,8,No,2,No,Low,No,41-50
EV09458,61,Male,82116.0,Urban,57.7,1,Hatchback,14,4,No,2,No,Low,No,61-70
EV09459,37,Female,65262.0,Urban,54.6,1,Truck,12,13,Yes,3,No,Low,No,31-40
EV09460,62,Female,84708.0,Suburban,68.0,1,SUV,3,6,Yes,1,No,Low,No,61-70
EV09461,54,Female,54119.0,Urban,18.6,2,Sedan,10,18,No,1,No,Low,No,51-60
EV09462,41,Female,51808.0,Suburban,58.0,1,Sedan,0,2,Yes,5,Yes,Low,No,41-50
EV09463,61,Female,158190.0,Urban,64.0,4,Sedan,4,19,No,2,No,Low,No,61-70
EV09464,65,Female,30000.0,Urban,42.7,1,SUV,3,4,No,4,Yes,Medium,No,61-70
EV09465,47,Male,51035.0,Urban,5.0,1,Sedan,7,4,No,2,Yes,Low,No,41-50
EV09466,44,Male,86595.0,Suburban,24.1,2,SUV,6,8,Yes,2,No,Low,No,41-50
EV09467,30,Other,68132.0,Suburban,19.7,2,Sedan,0,6,No,4,Yes,Medium,No,18-30
EV09468,66,Female,111466.0,Rural,70.5,1,Sedan,0,3,Yes,1,Yes,Low,No,61-70
EV09469,38,Female,47252.0,Rural,71.6,1,SUV,2,3,Yes,5,Yes,Low,No,31-40
EV09470,57,Male,58818.0,Rural,12.9,3,SUV,2,2,Yes,4,No,Low,No,51-60
EV09471,65,Male,58418.0,Suburban,61.5,1,SUV,6,9,Yes,4,No,Low,No,61-70
EV09472,52,Female,64545.0,Suburban,20.6,3,Hatchback,7,7,Yes,2,Yes,Low,No,51-60
EV09473,32,Female,43196.0,Urban,55.1,1,SUV,2,6,No,3,Yes,High,No,31-40
EV09474,39,Female,92580.0,Suburban,50.5,1,SUV,4,9,Yes,4,Yes,Low,Yes,31-40
EV09475,43,Female,105569.0,Suburban,17.2,2,SUV,4,8,Yes,1,Yes,Low,No,41-50
EV09476,55,Female,49119.0,Urban,36.9,2,SUV,9,11,Yes,3,Yes,Low,No,51-60
EV09477,46,Male,127784.0,Urban,51.8,1,Hatchback,9,3,Yes,2,No,Low,No,41-50
EV09478,43,Other,55562.0,Rural,26.4,2,SUV,2,3,Yes,4,Yes,Low,Yes,41-50
EV09479,29,Female,40972.0,Suburban,37.9,3,Hatchback,5,1,Yes,5,No,Low,No,18-30
EV09480,63,Female,123434.0,Suburban,63.0,1,Sedan,7,3,No,1,Yes,Medium,No,61-70
EV09481,59,Female,63242.0,Urban,81.7,3,Truck,13,18,Yes,3,No,Low,No,51-60
EV09482,34,Male,101525.0,Suburban,59.7,2,Sedan,1,4,Yes,5,Yes,Low,Yes,31-40
EV09483,68,Male,67091.0,Suburban,40.2,3,Truck,4,7,No,3,No,Medium,No,61-70
EV09484,49,Male,127430.0,Suburban,5.0,2,Hatchback,3,4,No,3,Yes,Low,No,41-50
EV09485,49,Male,131840.0,Suburban,21.3,2,SUV,0,7,Yes,1,No,Low,No,41-50
EV09486,47,Female,81815.0,Suburban,62.8,3,SUV,0,8,Yes,4,Yes,Low,Yes,41-50
EV09487,61,Female,78407.0,Suburban,5.0,2,Sedan,2,1,Yes,1,Yes,Low,No,61-70
EV09488,33,Female,30000.0,Suburban,5.0,1,SUV,4,5,Yes,3,No,Low,No,31-40
EV09489,36,Female,58145.0,Urban,49.3,4,Sedan,5,16,Yes,3,No,Low,No,31-40
EV09490,46,Male,47071.0,Suburban,30.6,1,Truck,6,5,Yes,5,No,Low,No,41-50
EV09491,55,Female,30000.0,Urban,31.5,3,Sedan,2,12,Yes,4,No,Low,No,51-60
EV09492,66,Male,77016.0,Rural,65.6,1,SUV,1,3,Yes,3,Yes,Low,No,61-70
EV09493,33,Male,30000.0,Urban,13.8,2,Sedan,3,17,Yes,5,Yes,Low,No,31-40
EV09494,45,Female,54258.0,Suburban,31.7,1,SUV,0,6,Yes,1,Yes,Low,No,41-50
EV09495,43,Male,80442.0,Urban,24.5,3,Sedan,5,8,No,2,Yes,Low,Yes,41-50
EV09496,29,Male,99878.0,Urban,40.6,1,SUV,14,17,Yes,3,Yes,Low,No,18-30
EV09497,36,Female,95663.0,Suburban,53.0,3,SUV,0,1,Yes,1,Yes,Low,No,31-40
EV09498,66,Male,69336.0,Rural,42.0,1,Sedan,2,2,Yes,5,No,Low,No,61-70
EV09499,39,Male,112668.0,Suburban,50.9,2,Sedan,4,1,Yes,1,No,Low,No,31-40
EV09500,31,Male,62943.0,Suburban,40.1,2,Hatchback,0,2,Yes,3,Yes,Low,No,31-40
EV09501,59,Male,125313.0,Rural,29.9,2,Truck,0,3,Yes,1,No,Low,No,51-60
EV09502,64,Male,70260.0,Suburban,8.0,4,SUV,4,3,Yes,5,No,Low,No,61-70
EV09503,41,Female,91466.0,Urban,5.0,3,SUV,7,8,Yes,1,Yes,Low,No,41-50
EV09504,32,Female,34599.0,Urban,35.0,1,Hatchback,7,9,No,4,Yes,Low,No,31-40
EV09505,62,Female,88062.0,Suburban,32.0,3,SUV,5,5,Yes,2,Yes,Low,No,61-70
EV09506,33,Male,84726.0,Urban,71.2,2,Sedan,10,9,No,3,Yes,Low,Yes,31-40
EV09507,28,Male,84708.0,Urban,35.0,3,Truck,3,4,Yes,1,Yes,Low,No,18-30
EV09508,50,Female,111262.0,Suburban,36.1,2,Truck,2,5,Yes,4,Yes,Low,Yes,41-50
EV09509,27,Female,44989.0,Suburban,46.1,2,Sedan,0,4,No,1,No,High,No,18-30
EV09510,39,Male,67986.0,Rural,20.7,1,SUV,1,2,Yes,3,Yes,Low,No,31-40
EV09511,33,Male,30000.0,Suburban,6.9,2,Sedan,4,9,Yes,2,Yes,Low,No,31-40
EV09512,49,Male,45680.0,Suburban,76.7,2,Sedan,1,9,Yes,3,Yes,Low,No,41-50
EV09513,65,Female,68669.0,Urban,52.0,2,SUV,9,4,No,4,Yes,Low,Yes,61-70
EV09514,35,Female,45280.0,Urban,28.4,2,SUV,9,4,Yes,4,No,Low,No,31-40
EV09515,30,Female,70265.0,Rural,40.2,2,Sedan,0,2,Yes,5,Yes,Low,No,18-30
EV09516,62,Female,115912.0,Urban,27.4,2,Truck,11,3,Yes,3,No,Low,No,61-70
EV09517,35,Male,102347.0,Suburban,22.6,1,Sedan,5,3,No,3,Yes,Low,No,31-40
EV09518,54,Male,47083.0,Suburban,90.4,2,SUV,7,5,Yes,5,No,Low,No,51-60
EV09519,61,Female,103998.0,Rural,33.0,1,Hatchback,1,2,Yes,2,Yes,Low,No,61-70
EV09520,43,Male,122945.0,Urban,61.1,2,Hatchback,14,13,No,4,Yes,Low,Yes,41-50
EV09521,64,Female,80998.0,Urban,40.5,2,Hatchback,4,19,Yes,3,Yes,Low,No,61-70
EV09522,53,Female,105640.0,Urban,78.0,3,Sedan,4,6,No,4,Yes,Medium,Yes,51-60
EV09523,36,Female,50180.0,Rural,35.3,3,Hatchback,1,0,Yes,3,Yes,Low,Yes,31-40
EV09524,50,Male,44931.0,Suburban,8.4,2,Sedan,7,6,Yes,3,No,Low,No,41-50
EV09525,61,Female,81014.0,Rural,80.0,1,SUV,0,2,Yes,4,Yes,Low,No,61-70
EV09526,68,Male,56065.0,Suburban,40.2,2,Sedan,3,7,Yes,5,Yes,Low,No,61-70
EV09527,63,Male,151392.0,Suburban,73.7,2,Sedan,3,8,Yes,1,No,Low,No,61-70
EV09528,49,Female,71722.0,Urban,61.7,3,Sedan,7,6,No,5,Yes,Low,No,41-50
EV09529,64,Male,80777.0,Urban,47.9,1,Hatchback,12,19,No,5,Yes,Low,No,61-70
EV09530,42,Female,53707.0,Suburban,38.9,2,Sedan,1,7,Yes,3,Yes,Low,Yes,41-50
EV09531,69,Male,133967.0,Urban,62.1,2,Sedan,4,14,Yes,2,No,Low,No,61-70
EV09532,47,Male,53600.0,Suburban,5.0,2,Truck,3,8,Yes,4,No,Low,No,41-50
EV09533,68,Male,81705.0,Suburban,5.0,1,SUV,1,9,Yes,5,No,Low,No,61-70
EV09534,55,Female,48168.0,Urban,38.3,1,Sedan,8,7,No,1,Yes,Medium,No,51-60
EV09535,50,Male,128259.0,Suburban,53.9,1,Sedan,6,5,Yes,2,No,Low,No,41-50
EV09536,47,Female,41522.0,Urban,25.8,1,Sedan,7,5,No,4,Yes,Medium,Yes,41-50
EV09537,45,Male,41797.0,Urban,71.6,2,Sedan,13,8,Yes,5,No,Low,No,41-50
EV09538,31,Male,76795.0,Urban,6.9,3,Sedan,7,6,No,5,No,Low,No,31-40
EV09539,35,Female,128759.0,Suburban,41.8,1,Sedan,0,9,No,5,Yes,Medium,Yes,31-40
EV09540,46,Female,169626.0,Suburban,23.7,2,Truck,6,2,Yes,1,Yes,Low,No,41-50
EV09541,42,Female,69156.0,Suburban,48.3,2,SUV,3,7,Yes,4,No,Low,No,41-50
EV09542,46,Female,88106.0,Suburban,5.0,3,SUV,6,5,No,2,Yes,Low,No,41-50
EV09543,43,Female,81173.0,Urban,62.3,1,SUV,5,7,Yes,5,No,Low,No,41-50
EV09544,27,Male,105716.0,Urban,83.7,1,Sedan,8,10,Yes,1,Yes,Low,No,18-30
EV09545,34,Female,60063.0,Urban,37.6,1,SUV,14,7,No,5,No,Low,Yes,31-40
EV09546,54,Male,105410.0,Urban,63.6,2,SUV,14,11,No,3,No,Low,No,51-60
EV09547,38,Female,84708.0,Rural,78.7,1,SUV,2,2,Yes,2,Yes,Low,No,31-40
EV09548,38,Male,119478.0,Urban,46.4,1,SUV,3,5,Yes,1,Yes,Low,No,31-40
EV09549,64,Female,58964.0,Suburban,43.5,1,Sedan,0,6,Yes,3,Yes,Low,No,61-70
EV09550,37,Male,85217.0,Urban,78.8,1,Sedan,5,13,Yes,2,Yes,Low,No,31-40
EV09551,35,Male,162276.0,Urban,5.0,2,Sedan,7,13,No,2,No,Low,No,31-40
EV09552,65,Male,111580.0,Suburban,14.7,1,SUV,2,3,Yes,5,No,Low,Yes,61-70
EV09553,68,Male,78237.0,Suburban,49.5,2,SUV,3,6,Yes,5,No,Low,No,61-70
EV09554,68,Male,30000.0,Rural,45.2,2,Truck,1,2,No,1,Yes,High,No,61-70
EV09555,36,Male,85111.0,Urban,28.4,3,Truck,4,5,No,2,Yes,Medium,No,31-40
EV09556,60,Female,145453.0,Suburban,10.1,3,Sedan,2,4,Yes,3,No,Low,No,51-60
EV09557,26,Female,62351.0,Rural,49.4,1,Hatchback,0,3,Yes,5,Yes,Low,Yes,18-30
EV09558,34,Female,135192.0,Urban,56.3,2,SUV,9,16,No,2,Yes,Low,No,31-40
EV09559,31,Female,112098.0,Suburban,23.7,2,Hatchback,6,9,Yes,5,Yes,Low,No,31-40
EV09560,45,Female,109135.0,Urban,93.8,2,Sedan,4,6,Yes,5,No,Low,No,41-50
EV09561,55,Male,137353.0,Suburban,51.8,1,Truck,6,2,No,2,Yes,Medium,No,51-60
EV09562,34,Male,59688.0,Suburban,31.5,3,Sedan,7,3,No,3,Yes,Medium,No,31-40
EV09563,69,Male,76327.0,Rural,19.6,1,Hatchback,2,0,Yes,4,Yes,Low,No,61-70
EV09564,65,Female,145880.0,Rural,19.4,1,Sedan,1,0,Yes,4,Yes,Low,No,61-70
EV09565,51,Female,32217.0,Suburban,24.5,2,SUV,5,4,Yes,3,No,Low,No,51-60
EV09566,43,Female,76894.0,Rural,27.9,4,Sedan,0,2,Yes,1,Yes,Low,No,41-50
EV09567,49,Male,62300.0,Urban,21.1,2,Hatchback,12,4,No,2,Yes,Medium,No,41-50
EV09568,39,Female,91800.0,Urban,29.7,2,Hatchback,9,15,No,3,Yes,Low,No,31-40
EV09569,47,Male,119527.0,Urban,70.4,1,SUV,14,19,Yes,3,No,Low,No,41-50
EV09570,47,Female,154464.0,Suburban,86.9,2,SUV,4,6,Yes,2,Yes,Low,No,41-50
EV09571,29,Female,64514.0,Suburban,33.0,1,Sedan,4,8,Yes,2,Yes,Low,No,18-30
EV09572,34,Female,80526.0,Suburban,61.4,3,SUV,0,9,Yes,3,Yes,Low,No,31-40
EV09573,63,Female,114110.0,Suburban,60.5,2,Sedan,5,9,Yes,1,Yes,Low,No,61-70
EV09574,69,Female,39863.0,Suburban,12.1,2,SUV,1,9,Yes,3,Yes,Low,No,61-70
EV09575,52,Female,97322.0,Suburban,51.5,1,Truck,2,8,Yes,3,No,Low,No,51-60
EV09576,37,Female,45567.0,Urban,32.9,2,Hatchback,8,14,No,1,No,Medium,No,31-40
EV09577,27,Male,61190.0,Suburban,35.7,2,Hatchback,6,2,No,4,Yes,Low,No,18-30
EV09578,46,Female,132710.0,Urban,86.5,2,Sedan,2,14,Yes,3,No,Low,No,41-50
EV09579,64,Male,129131.0,Suburban,19.7,2,Sedan,1,2,Yes,4,Yes,Low,Yes,61-70
EV09580,50,Female,87634.0,Urban,5.0,2,SUV,11,13,Yes,4,No,Low,No,41-50
EV09581,26,Male,111303.0,Urban,71.8,2,Sedan,13,18,No,5,Yes,Low,Yes,18-30
EV09582,53,Male,68159.0,Suburban,31.8,2,Sedan,1,8,Yes,3,Yes,Low,Yes,51-60
EV09583,37,Female,103201.0,Suburban,27.6,1,SUV,3,8,Yes,1,No,Low,No,31-40
EV09584,39,Male,68249.0,Urban,17.9,1,SUV,12,6,No,3,Yes,Low,No,31-40
EV09585,36,Male,30000.0,Urban,58.9,2,SUV,13,8,No,1,Yes,Medium,No,31-40
EV09586,31,Male,81120.0,Suburban,62.1,2,Sedan,5,2,Yes,3,No,Low,No,31-40
EV09587,67,Male,55252.0,Rural,8.6,2,Sedan,1,3,Yes,5,Yes,Low,No,61-70
EV09588,28,Female,90735.0,Urban,67.4,2,SUV,6,9,Yes,1,No,Low,No,18-30
EV09589,63,Male,74830.0,Urban,5.0,1,SUV,11,7,Yes,4,Yes,Low,Yes,61-70
EV09590,33,Female,44909.0,Rural,6.1,2,Hatchback,0,0,Yes,1,No,Low,No,31-40
EV09591,39,Male,98185.0,Urban,44.9,1,Sedan,11,19,No,2,Yes,Medium,No,31-40
EV09592,42,Male,96739.0,Suburban,5.0,2,SUV,1,4,Yes,1,Yes,Low,No,41-50
EV09593,50,Male,82977.0,Urban,25.6,1,Sedan,14,17,No,4,Yes,Low,Yes,41-50
EV09594,30,Male,130279.0,Rural,47.4,1,Hatchback,1,1,Yes,3,No,Low,No,18-30
EV09595,58,Female,97486.0,Rural,49.7,2,SUV,0,0,No,3,Yes,High,No,51-60
EV09596,35,Female,64472.0,Suburban,85.2,1,SUV,5,6,No,5,Yes,Medium,No,31-40
EV09597,60,Male,81082.0,Suburban,10.5,3,Hatchback,7,7,Yes,2,Yes,Low,No,51-60
EV09598,44,Male,75342.0,Suburban,25.5,2,SUV,0,8,Yes,5,No,Low,Yes,41-50
EV09599,56,Female,118797.0,Suburban,48.8,1,SUV,0,7,Yes,5,Yes,Low,Yes,51-60
EV09600,49,Female,63538.0,Urban,82.1,1,SUV,14,16,No,1,Yes,Low,No,41-50
EV09601,68,Male,90465.0,Urban,55.4,1,Sedan,3,5,Yes,5,No,Low,No,61-70
EV09602,62,Female,49710.0,Suburban,5.0,1,SUV,6,8,Yes,5,Yes,Low,Yes,61-70
EV09603,63,Female,43405.0,Suburban,54.4,2,SUV,0,8,Yes,4,Yes,Low,No,61-70
EV09604,25,Female,69005.0,Suburban,40.2,3,SUV,5,5,Yes,1,Yes,Low,No,18-30
EV09605,46,Female,106831.0,Urban,37.6,1,Sedan,2,15,No,4,Yes,Low,Yes,41-50
EV09606,29,Male,41887.0,Urban,49.1,1,Truck,12,10,Yes,5,No,Low,No,18-30
EV09607,42,Female,60470.0,Urban,40.4,3,Sedan,9,6,No,1,Yes,Medium,No,41-50
EV09608,48,Female,94443.0,Urban,5.6,3,Sedan,8,18,Yes,2,No,Low,No,41-50
EV09609,36,Male,99776.0,Suburban,27.5,3,SUV,2,3,No,3,Yes,Medium,No,31-40
EV09610,33,Male,62378.0,Urban,14.2,2,SUV,8,18,Yes,5,Yes,Low,Yes,31-40
EV09611,53,Male,40228.0,Suburban,39.2,1,SUV,6,6,Yes,3,Yes,Low,No,51-60
EV09612,63,Male,47210.0,Suburban,65.6,2,Hatchback,7,2,No,4,Yes,Medium,No,61-70
EV09613,29,Female,110680.0,Urban,64.7,2,Hatchback,5,6,Yes,2,Yes,Low,No,18-30
EV09614,60,Female,67338.0,Suburban,49.5,1,SUV,5,3,Yes,5,No,Low,No,51-60
EV09615,51,Female,77447.0,Suburban,66.4,1,Hatchback,7,4,Yes,2,Yes,Low,No,51-60
EV09616,65,Female,50874.0,Suburban,20.7,1,SUV,1,4,Yes,5,Yes,Low,Yes,61-70
EV09617,36,Male,95395.0,Suburban,33.0,3,SUV,7,9,Yes,2,Yes,Low,No,31-40
EV09618,27,Female,126580.0,Urban,44.8,1,Hatchback,12,19,Yes,2,No,Low,No,18-30
EV09619,58,Female,108101.0,Rural,89.7,1,Hatchback,1,3,Yes,5,No,Low,Yes,51-60
EV09620,44,Male,87242.0,Urban,13.1,4,Hatchback,10,14,No,2,Yes,Low,No,41-50
EV09621,31,Female,82450.0,Urban,5.0,4,Hatchback,7,7,No,3,Yes,Low,No,31-40
EV09622,51,Male,57132.0,Suburban,30.5,1,Hatchback,3,4,Yes,1,Yes,Low,No,51-60
EV09623,60,Male,30000.0,Suburban,5.0,2,Truck,7,9,No,1,No,Low,No,51-60
EV09624,64,Male,99081.0,Suburban,64.3,1,SUV,1,8,No,3,Yes,High,No,61-70
EV09625,27,Female,58079.0,Suburban,44.9,1,Sedan,1,7,Yes,3,No,Low,No,18-30
EV09626,62,Female,51545.0,Suburban,42.0,2,Sedan,0,3,Yes,4,Yes,Low,No,61-70
EV09627,31,Male,84708.0,Urban,64.5,1,SUV,9,17,No,2,Yes,Low,Yes,31-40
EV09628,40,Male,56696.0,Urban,100.6,2,Sedan,14,18,Yes,1,Yes,Low,No,31-40
EV09629,31,Male,52599.0,Suburban,79.3,1,Sedan,1,8,Yes,1,No,Low,No,31-40
EV09630,39,Other,83448.0,Suburban,48.1,1,SUV,4,3,Yes,3,Yes,Low,Yes,31-40
EV09631,49,Female,36682.0,Suburban,9.8,2,Sedan,5,6,Yes,2,No,Low,No,41-50
EV09632,33,Female,101896.0,Suburban,49.1,2,SUV,7,9,Yes,3,No,Low,No,31-40
EV09633,57,Female,113858.0,Rural,52.3,3,Sedan,2,1,Yes,1,No,Low,No,51-60
EV09634,43,Female,61567.0,Suburban,17.1,2,Truck,2,8,Yes,5,No,Low,No,41-50
EV09635,58,Male,124644.0,Suburban,46.5,2,Sedan,2,2,Yes,4,Yes,Low,Yes,51-60
EV09636,42,Female,107104.0,Rural,52.3,2,SUV,2,3,Yes,3,Yes,Low,No,41-50
EV09637,50,Female,142419.0,Urban,50.3,1,Hatchback,12,17,Yes,3,Yes,Low,Yes,41-50
EV09638,46,Male,91436.0,Urban,37.2,2,Sedan,14,17,No,1,Yes,Low,No,41-50
EV09639,31,Other,61548.0,Suburban,36.7,1,Hatchback,1,5,Yes,3,Yes,Low,No,31-40
EV09640,50,Male,30000.0,Urban,48.9,1,Sedan,6,4,Yes,1,Yes,Low,No,41-50
EV09641,68,Female,49340.0,Urban,32.7,2,Hatchback,8,4,No,1,No,Medium,No,61-70
EV09642,67,Female,147696.0,Urban,8.6,2,Sedan,2,11,No,3,Yes,Low,Yes,61-70
EV09643,66,Female,119608.0,Suburban,15.4,2,Truck,0,1,Yes,2,No,Low,No,61-70
EV09644,37,Female,150597.0,Urban,54.1,2,SUV,13,5,Yes,1,No,Low,No,31-40
EV09645,32,Male,73566.0,Suburban,77.0,2,SUV,5,8,Yes,1,Yes,Low,No,31-40
EV09646,33,Female,130431.0,Suburban,5.0,2,Sedan,6,4,Yes,4,Yes,Low,Yes,31-40
EV09647,60,Male,84708.0,Urban,54.3,2,SUV,9,19,No,4,No,Low,Yes,51-60
EV09648,45,Male,66492.0,Urban,45.2,2,SUV,2,3,No,2,Yes,Medium,No,41-50
EV09649,37,Male,41416.0,Rural,66.9,1,Sedan,0,0,Yes,2,Yes,Low,No,31-40
EV09650,53,Female,133448.0,Suburban,100.2,1,Sedan,7,1,Yes,4,Yes,Low,No,51-60
EV09651,26,Female,68530.0,Urban,13.9,3,SUV,8,5,Yes,4,Yes,Low,Yes,18-30
EV09652,66,Female,124653.0,Urban,43.4,2,Sedan,14,8,Yes,5,No,Low,No,61-70
EV09653,36,Female,93973.0,Urban,47.6,2,SUV,11,16,No,5,Yes,Medium,Yes,31-40
EV09654,27,Male,57194.0,Suburban,24.8,2,Truck,3,3,Yes,2,Yes,Low,No,18-30
EV09655,27,Male,109131.0,Urban,49.6,1,SUV,10,6,Yes,5,No,Low,No,18-30
EV09656,69,Male,49729.0,Urban,44.0,2,SUV,13,18,No,4,No,Low,No,61-70
EV09657,36,Male,58590.0,Urban,48.2,1,SUV,13,4,No,3,Yes,Low,No,31-40
EV09658,53,Female,70039.0,Urban,79.8,1,Sedan,13,15,No,3,Yes,Medium,No,51-60
EV09659,40,Male,112534.0,Suburban,55.6,2,Sedan,2,2,Yes,5,Yes,Low,Yes,31-40
EV09660,49,Male,61596.0,Urban,32.1,4,Sedan,4,9,No,1,No,Medium,No,41-50
EV09661,43,Male,140380.0,Suburban,11.1,2,Sedan,4,9,Yes,3,Yes,Low,Yes,41-50
EV09662,31,Female,69961.0,Rural,43.6,1,SUV,0,2,Yes,5,No,Low,No,31-40
EV09663,25,Male,115356.0,Suburban,53.3,2,Sedan,1,8,Yes,4,No,Low,No,18-30
EV09664,63,Male,84708.0,Urban,71.7,1,Sedan,6,15,Yes,4,Yes,Low,Yes,61-70
EV09665,43,Female,41595.0,Urban,34.7,1,Sedan,5,18,No,3,No,Low,No,41-50
EV09666,46,Male,77805.0,Urban,39.9,2,Truck,6,9,Yes,5,Yes,Low,Yes,41-50
EV09667,44,Male,60644.0,Suburban,5.0,1,Truck,0,3,No,5,No,Medium,No,41-50
EV09668,45,Female,53605.0,Urban,35.6,1,Sedan,14,3,Yes,2,No,Low,No,41-50
EV09669,39,Male,97580.0,Suburban,5.0,1,Truck,0,7,Yes,3,Yes,Low,No,31-40
EV09670,62,Male,108057.0,Urban,5.0,1,SUV,2,18,No,2,Yes,Low,No,61-70
EV09671,64,Female,83755.0,Urban,64.5,3,Truck,4,14,No,1,Yes,Medium,No,61-70
EV09672,49,Female,86909.0,Suburban,23.0,1,Hatchback,0,2,Yes,1,Yes,Low,No,41-50
EV09673,50,Female,84708.0,Suburban,76.8,2,Sedan,6,5,Yes,1,Yes,Low,No,41-50
EV09674,37,Male,78911.0,Rural,5.0,1,Sedan,1,3,Yes,4,Yes,Low,No,31-40
EV09675,26,Female,119654.0,Urban,48.0,2,Sedan,3,19,Yes,3,Yes,Low,No,18-30
EV09676,41,Female,123053.0,Rural,40.8,3,SUV,0,3,Yes,2,No,Low,No,41-50
EV09677,52,Male,109504.0,Suburban,25.3,1,SUV,1,8,Yes,3,Yes,Low,Yes,51-60
EV09678,50,Other,54284.0,Suburban,74.5,1,SUV,2,7,Yes,2,Yes,Low,No,41-50
EV09679,65,Female,104694.0,Urban,69.8,2,Sedan,3,16,No,3,No,Low,No,61-70
EV09680,45,Female,60304.0,Rural,9.4,1,Sedan,1,0,Yes,3,Yes,Low,No,41-50
EV09681,52,Female,111447.0,Suburban,96.9,2,SUV,7,3,Yes,5,Yes,Low,Yes,51-60
EV09682,29,Female,67278.0,Rural,28.2,3,SUV,1,3,Yes,2,No,Low,No,18-30
EV09683,64,Male,52260.0,Rural,70.1,1,Sedan,1,1,Yes,4,Yes,Low,No,61-70
EV09684,30,Male,73129.0,Suburban,65.4,2,Hatchback,6,8,Yes,4,No,Low,No,18-30
EV09685,35,Female,78769.0,Urban,63.4,3,SUV,14,10,No,3,No,Low,No,31-40
EV09686,26,Male,88474.0,Urban,38.5,2,Sedan,13,4,No,1,No,Low,No,18-30
EV09687,65,Female,77743.0,Suburban,13.5,3,Sedan,3,2,Yes,5,Yes,Low,No,61-70
EV09688,66,Female,96526.0,Rural,50.5,1,Sedan,1,2,Yes,3,No,Low,No,61-70
EV09689,32,Female,147949.0,Urban,42.3,2,Sedan,12,9,Yes,5,Yes,Low,No,31-40
EV09690,26,Male,55300.0,Suburban,67.3,2,Sedan,7,1,Yes,3,Yes,Low,No,18-30
EV09691,32,Male,47656.0,Suburban,5.0,2,Hatchback,7,2,Yes,5,Yes,Low,Yes,31-40
EV09692,37,Female,101581.0,Rural,21.0,2,SUV,1,3,Yes,4,Yes,Low,No,31-40
EV09693,55,Female,95550.0,Urban,5.4,2,Sedan,9,10,No,3,Yes,Low,No,51-60
EV09694,58,Male,30000.0,Suburban,63.6,2,SUV,6,1,Yes,5,Yes,Low,No,51-60
EV09695,26,Female,34141.0,Urban,15.0,2,SUV,9,14,No,5,No,Low,No,18-30
EV09696,67,Male,121907.0,Suburban,12.4,1,Sedan,0,7,Yes,1,No,Low,No,61-70
EV09697,57,Female,105096.0,Suburban,87.2,2,SUV,4,8,Yes,2,Yes,Low,No,51-60
EV09698,56,Male,89354.0,Urban,59.7,3,SUV,10,15,No,3,Yes,Medium,No,51-60
EV09699,32,Male,73384.0,Urban,67.1,2,Sedan,5,10,Yes,3,Yes,Low,Yes,31-40
EV09700,56,Female,64728.0,Urban,38.0,2,Truck,4,14,Yes,1,Yes,Low,No,51-60
EV09701,32,Female,90967.0,Urban,76.4,1,Truck,3,10,No,3,Yes,Low,No,31-40
EV09702,68,Male,144649.0,Urban,60.4,1,Sedan,2,5,Yes,1,Yes,Low,No,61-70
EV09703,50,Female,61481.0,Urban,43.7,2,SUV,2,7,Yes,3,No,Low,No,41-50
EV09704,40,Male,94167.0,Suburban,65.2,1,Sedan,3,4,Yes,4,Yes,Low,Yes,31-40
EV09705,62,Male,106347.0,Urban,44.0,2,Truck,7,11,Yes,3,Yes,Low,No,61-70
EV09706,55,Male,100863.0,Urban,74.6,3,Sedan,12,5,No,2,No,Low,No,51-60
EV09707,45,Female,82436.0,Urban,41.9,1,SUV,2,7,No,2,Yes,Medium,No,41-50
EV09708,49,Female,83604.0,Suburban,27.0,2,Sedan,2,7,Yes,1,No,Low,No,41-50
EV09709,37,Female,91209.0,Rural,21.6,2,Sedan,1,0,Yes,4,Yes,Low,No,31-40
EV09710,54,Female,70196.0,Urban,62.9,2,Sedan,7,15,No,2,Yes,Low,No,51-60
EV09711,29,Female,63787.0,Urban,65.6,1,SUV,13,15,No,2,Yes,Low,No,18-30
EV09712,47,Female,119463.0,Urban,13.6,1,Sedan,6,11,No,1,Yes,Low,No,41-50
EV09713,35,Female,50045.0,Suburban,5.0,1,Sedan,6,8,Yes,4,Yes,Low,No,31-40
EV09714,67,Female,40465.0,Urban,70.2,1,Sedan,7,8,No,2,Yes,Medium,No,61-70
EV09715,44,Female,80795.0,Suburban,40.4,1,Sedan,6,4,Yes,4,No,Low,No,41-50
